"No.","Time","Source","Destination","Protocol","Length","Info"
"10315","2137.272284695","192.168.56.113","192.168.56.112","TCP","66","502  >  48758 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2105508070 TSecr=2449139305"
"10316","2137.272648450","192.168.56.112","192.168.56.113","TCP","66","48758  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2449139306 TSecr=2105508070"
"10317","2137.281109171","192.168.56.112","192.168.56.113","TCP","74","44228  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2449139314 TSecr=0 WS=128"
"10318","2137.281134019","192.168.56.113","192.168.56.112","TCP","74","502  >  44228 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2105508079 TSecr=2449139314 WS=128"
"10319","2137.281498576","192.168.56.112","192.168.56.113","TCP","66","44228  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2449139315 TSecr=2105508079"
"10320","2137.288350440","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"10321","2137.288375748","192.168.56.113","192.168.56.112","TCP","66","502  >  44228 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2105508086 TSecr=2449139321"
"10322","2137.288885573","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"10323","2137.289424264","192.168.56.112","192.168.56.113","TCP","66","44228  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2449139322 TSecr=2105508086"
"10324","2139.166080451","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 40630; Unit:   1, Func:   3: Read Holding Registers"
"10325","2139.166598832","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 40630; Unit:   1, Func:   3: Read Holding Registers"
"10326","2139.167325432","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31333 Ack=34385 Win=64256 Len=0 TSval=447311637 TSecr=2157866854"
"10327","2139.167497631","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 22277; Unit:   1, Func:   6: Write Single Register"
"10328","2139.167644953","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 22277; Unit:   1, Func:   6: Write Single Register"
"10329","2139.168551375","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 37192; Unit:   1, Func:   6: Write Single Register"
"10330","2139.168695300","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 37192; Unit:   1, Func:   6: Write Single Register"
"10331","2139.169346305","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 46254; Unit:   1, Func:   6: Write Single Register"
"10332","2139.169493888","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 46254; Unit:   1, Func:   6: Write Single Register"
"10333","2139.169935864","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 17184; Unit:   1, Func:   6: Write Single Register"
"10334","2139.170079008","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 17184; Unit:   1, Func:   6: Write Single Register"
"10335","2139.170662089","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 59509; Unit:   1, Func:   6: Write Single Register"
"10336","2139.170855018","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 59509; Unit:   1, Func:   6: Write Single Register"
"10337","2139.215657505","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31393 Ack=34445 Win=64256 Len=0 TSval=447311686 TSecr=2157866858"
"10338","2141.183507835","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 28409; Unit:   1, Func:   3: Read Holding Registers"
"10339","2141.183852163","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 28409; Unit:   1, Func:   3: Read Holding Registers"
"10340","2141.184255514","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31405 Ack=34464 Win=64256 Len=0 TSval=447313653 TSecr=2157868871"
"10341","2141.184550759","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 30054; Unit:   1, Func:   6: Write Single Register"
"10342","2141.184800958","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 30054; Unit:   1, Func:   6: Write Single Register"
"10343","2141.185259414","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 13623; Unit:   1, Func:   6: Write Single Register"
"10344","2141.185418569","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 13623; Unit:   1, Func:   6: Write Single Register"
"10345","2141.185842910","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 43523; Unit:   1, Func:   6: Write Single Register"
"10346","2141.185979481","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 43523; Unit:   1, Func:   6: Write Single Register"
"10347","2141.186399304","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 39421; Unit:   1, Func:   6: Write Single Register"
"10348","2141.186520917","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 39421; Unit:   1, Func:   6: Write Single Register"
"10349","2141.186976408","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 63296; Unit:   1, Func:   6: Write Single Register"
"10350","2141.187113300","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 63296; Unit:   1, Func:   6: Write Single Register"
"10351","2141.228457729","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31465 Ack=34524 Win=64256 Len=0 TSval=447313697 TSecr=2157868875"
"10352","2142.306349642","192.168.56.112","192.168.56.113","TCP","66","44228  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2449144337 TSecr=2105508086"
"10353","2142.306591825","192.168.56.113","192.168.56.112","TCP","66","502  >  44228 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2105513104 TSecr=2449144337"
"10354","2142.306945031","192.168.56.112","192.168.56.113","TCP","66","44228  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2449144337 TSecr=2105513104"
"10355","2142.315140815","192.168.56.112","192.168.56.113","TCP","74","44230  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2449144346 TSecr=0 WS=128"
"10356","2142.315164771","192.168.56.113","192.168.56.112","TCP","74","502  >  44230 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2105513113 TSecr=2449144346 WS=128"
"10357","2142.315490554","192.168.56.112","192.168.56.113","TCP","66","44230  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2449144346 TSecr=2105513113"
"10358","2142.322585858","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"10359","2142.322612419","192.168.56.113","192.168.56.112","TCP","66","502  >  44230 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2105513120 TSecr=2449144353"
"10360","2142.323200854","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"10361","2142.323583997","192.168.56.112","192.168.56.113","TCP","66","44230  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2449144354 TSecr=2105513121"
"10362","2142.508815209","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"10363","2143.213016329","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 25351; Unit:   1, Func:   3: Read Holding Registers"
"10364","2143.213421384","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 25351; Unit:   1, Func:   3: Read Holding Registers"
"10365","2143.213964668","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31477 Ack=34543 Win=64256 Len=0 TSval=447315682 TSecr=2157870901"
"10366","2143.214275262","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:  9094; Unit:   1, Func:   6: Write Single Register"
"10367","2143.214521292","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:  9094; Unit:   1, Func:   6: Write Single Register"
"10368","2143.214961875","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 63044; Unit:   1, Func:   6: Write Single Register"
"10369","2143.215094448","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 63044; Unit:   1, Func:   6: Write Single Register"
"10370","2143.215515584","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 44794; Unit:   1, Func:   6: Write Single Register"
"10371","2143.215637247","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 44794; Unit:   1, Func:   6: Write Single Register"
"10372","2143.216195705","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 15708; Unit:   1, Func:   6: Write Single Register"
"10373","2143.216329210","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 15708; Unit:   1, Func:   6: Write Single Register"
"10374","2143.216738292","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 35318; Unit:   1, Func:   6: Write Single Register"
"10375","2143.216855456","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 35318; Unit:   1, Func:   6: Write Single Register"
"10376","2143.217969458","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 19424; Unit:   1, Func:   3: Read Holding Registers"
"10377","2143.218101601","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 19424; Unit:   1, Func:   3: Read Holding Registers"
"10378","2143.218595666","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 20753; Unit:   1, Func:   6: Write Single Register"
"10379","2143.218716356","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 20753; Unit:   1, Func:   6: Write Single Register"
"10380","2143.219121762","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 30017; Unit:   1, Func:   6: Write Single Register"
"10381","2143.219254205","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 30017; Unit:   1, Func:   6: Write Single Register"
"10382","2143.219718071","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 51366; Unit:   1, Func:   6: Write Single Register"
"10383","2143.219841307","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 51366; Unit:   1, Func:   6: Write Single Register"
"10384","2143.220317367","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans:   494; Unit:   1, Func:   6: Write Single Register"
"10385","2143.220483395","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans:   494; Unit:   1, Func:   6: Write Single Register"
"10386","2143.221090457","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 60574; Unit:   1, Func:   6: Write Single Register"
"10387","2143.221239071","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 60574; Unit:   1, Func:   6: Write Single Register"
"10388","2143.269269526","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31609 Ack=34682 Win=64256 Len=0 TSval=447315737 TSecr=2157870909"
"10389","2143.509077433","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"10390","2144.510402410","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"10391","2144.650743047","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"10392","2145.511695732","192.168.56.1","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"10393","2145.650897915","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"10394","2146.650980661","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"10395","2147.225344147","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 14601; Unit:   1, Func:   3: Read Holding Registers"
"10396","2147.225705979","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 14601; Unit:   1, Func:   3: Read Holding Registers"
"10397","2147.226194173","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31621 Ack=34701 Win=64256 Len=0 TSval=447319692 TSecr=2157874913"
"10398","2147.226454661","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 42660; Unit:   1, Func:   6: Write Single Register"
"10399","2147.226737532","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 42660; Unit:   1, Func:   6: Write Single Register"
"10400","2147.227261279","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 39701; Unit:   1, Func:   6: Write Single Register"
"10401","2147.227464718","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 39701; Unit:   1, Func:   6: Write Single Register"
"10402","2147.228082125","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 33213; Unit:   1, Func:   6: Write Single Register"
"10403","2147.228384453","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 33213; Unit:   1, Func:   6: Write Single Register"
"10404","2147.229223678","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 50163; Unit:   1, Func:   6: Write Single Register"
"10405","2147.229401047","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 50163; Unit:   1, Func:   6: Write Single Register"
"10406","2147.229939557","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 13600; Unit:   1, Func:   6: Write Single Register"
"10407","2147.230114772","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 13600; Unit:   1, Func:   6: Write Single Register"
"10408","2147.276014848","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31681 Ack=34761 Win=64256 Len=0 TSval=447319742 TSecr=2157874918"
"10409","2147.342195405","192.168.56.112","192.168.56.113","TCP","66","44230  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2449149370 TSecr=2105513121"
"10410","2147.342479799","192.168.56.113","192.168.56.112","TCP","66","502  >  44230 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2105518140 TSecr=2449149370"
"10411","2147.343054379","192.168.56.112","192.168.56.113","TCP","66","44230  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2449149371 TSecr=2105518140"
"10412","2147.354012435","192.168.56.112","192.168.56.113","TCP","74","55816  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2449149382 TSecr=0 WS=128"
"10413","2147.354038625","192.168.56.113","192.168.56.112","TCP","74","502  >  55816 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2105518152 TSecr=2449149382 WS=128"
"10414","2147.354417700","192.168.56.112","192.168.56.113","TCP","66","55816  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2449149382 TSecr=2105518152"
"10415","2147.361768739","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"10416","2147.361802333","192.168.56.113","192.168.56.112","TCP","66","502  >  55816 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2105518159 TSecr=2449149390"
"10417","2147.362317418","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"10418","2147.362864043","192.168.56.112","192.168.56.113","TCP","66","55816  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2449149391 TSecr=2105518160"
"10419","2147.652100075","192.168.56.1","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"10420","2152.381225038","192.168.56.112","192.168.56.113","TCP","66","55816  >  502 [FIN, ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2449154406 TSecr=2105518160"
"10421","2152.381498591","192.168.56.113","192.168.56.112","TCP","66","502  >  55816 [FIN, ACK] Seq=10 Ack=14 Win=65152 Len=0 TSval=2105523179 TSecr=2449154406"
"10422","2152.382038704","192.168.56.112","192.168.56.113","TCP","66","55816  >  502 [ACK] Seq=14 Ack=11 Win=64256 Len=0 TSval=2449154407 TSecr=2105523179"
"10423","2152.400279884","192.168.56.112","192.168.56.113","TCP","74","55818  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2449154426 TSecr=0 WS=128"
"10424","2152.400309351","192.168.56.113","192.168.56.112","TCP","74","502  >  55818 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2105523198 TSecr=2449154426 WS=128"
"10425","2152.400702222","192.168.56.112","192.168.56.113","TCP","66","55818  >  502 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2449154426 TSecr=2105523198"
"10426","2152.408661859","192.168.56.112","192.168.56.113","Modbus/TCP","78","   Query: Trans:   256; Unit: 255, Func:   1: Read Coils"
"10427","2152.408687719","192.168.56.113","192.168.56.112","TCP","66","502  >  55818 [ACK] Seq=1 Ack=13 Win=65152 Len=0 TSval=2105523206 TSecr=2449154434"
"10428","2152.409275022","192.168.56.113","192.168.56.112","Modbus/TCP","75","Response: Trans:   256; Unit: 255, Func:   1: Read Coils. Exception returned "
"10429","2152.409711156","192.168.56.112","192.168.56.113","TCP","66","55818  >  502 [ACK] Seq=13 Ack=10 Win=64256 Len=0 TSval=2449154435 TSecr=2105523207"
"10430","2154.242550144","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 61452; Unit:   1, Func:   3: Read Holding Registers"
"10431","2154.242919871","192.168.56.113","192.168.56.114","Modbus/TCP","85","Response: Trans: 61452; Unit:   1, Func:   3: Read Holding Registers"
"10432","2154.243309336","192.168.56.114","192.168.56.113","TCP","66","48740  >  502 [ACK] Seq=31693 Ack=34780 Win=64256 Len=0 TSval=447326706 TSecr=2157881930"
"10433","2154.243486985","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 42819; Unit:   1, Func:   6: Write Single Register"
"10434","2154.243646931","192.168.56.113","192.168.56.114","Modbus/TCP","78","Response: Trans: 42819; Unit:   1, Func:   6: Write Single Register"
"10435","2154.244140295","192.168.56.114","192.168.56.113","Modbus/TCP","78","   Query: Trans: 53588; Unit:   1, Func:   6: Write Single Register"
